correction_id,target,wiki_path,column_name,status,edited_line_no,old_desc,new_desc,notes
V_Fact_SnapshotEquity_FromDateID.TotalMirrorRealFuturesPositionAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalMirrorRealFuturesPositionAmount,applied,65,Sum of futures position amounts where MirrorID > 0. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Sum of futures position amounts where MirrorID > 0. From Dim_Instrument_Snapshot.IsFuture = 1. Added 2024-10-30 (Daniel Kaplan). (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalMirrorStockOrders,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalMirrorStockOrders,applied,47,"Legacy column, hardcoded to 0. Kept for schema compatibility. (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Legacy column, hardcoded to 0. Removed 2019-03-03 alongside TotalStockOrders. Kept for schema compatibility. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalMirrorStockPositionAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalMirrorStockPositionAmount,applied,55,Mirror (copy-trading) subset of TotalStockPositionAmount. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Mirror (copy-trading) subset of TotalStockPositionAmount. Adds MirrorID > 0 AND ParentPositionID != 0. Same mutual exclusivity fix with futures. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalPositionsAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalPositionsAmount,applied,41,Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes. (Tier 1 — inherited from Fact_SnapshotEquity wiki),"Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes: CFD, stocks, crypto, futures, margin. Source: open positions (Trade.OpenPositionEndOfDay) + same-day closed positions (History.ClosePositionEndOfDay) minus History.Credit CreditTypeID=13 adjustments. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalRealCrypto,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalRealCrypto,applied,59,"Sum of settled crypto positions (IsSettled = 1, InstrumentTypeID = 10, NOT future). (Tier 1 — inherited from Fact_SnapshotEquity wiki)",Sum of position amounts where IsSettled = 1 AND InstrumentTypeID = 10 AND instrument is NOT a future. Real crypto ownership (settled positions). Updated via IsSettled change tracking. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalRealCryptoLoan,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalRealCryptoLoan,applied,60,Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND Leverage = 2. Leveraged crypto loan portion. (Tier 1 — inherited from Fact_SnapshotEquity wiki),Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND NOT future AND Leverage = 2. Represents the initial investment in leveraged real crypto positions (the loan portion). Changed from Amount to InitialAmount on 2020-03-25. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalRealFutures,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalRealFutures,applied,66,Sum of all futures position amounts (IsFuture = 1). (Tier 1 — inherited from Fact_SnapshotEquity wiki),Sum of all futures position amounts. Identified via JOIN to Dim_Instrument_Snapshot where IsFuture = 1 for the snapshot DateID. Added 2024-10-30. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalRealStocks,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalRealStocks,applied,58,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND NOT future. ""Real"" = customer owns underlying asset. (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND instrument is NOT a future. ""Real"" means the customer owns the underlying asset (settled/delivered). Updated via IsSettled change tracking from History.PositionChangeLog. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalStockOrders,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalStockOrders,applied,46,"Legacy column, hardcoded to 0. Kept for schema compatibility. (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Legacy column, hardcoded to 0. Removed 2019-03-03 (Boris Slutski) — no data in PROD since 2015. Kept for schema compatibility. (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.TotalStockPositionAmount,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,TotalStockPositionAmount,applied,54,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. (Tier 1 — inherited from Fact_SnapshotEquity wiki)","Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. Represents CFD and real stock positions (excluding futures that also have InstrumentTypeID 5/6). Added with mutual exclusivity fix (Guy M, 2025-07-29). (Tier 2 — via Fact_SnapshotEquity)",L1-structural
V_Fact_SnapshotEquity_FromDateID.Total_TRSCrypto,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,Total_TRSCrypto,applied,64,"CFD-style crypto positions under TRS settlement (IsSettled = 0, SettlementTypeID = 2). (Tier 1 — inherited from Fact_SnapshotEquity wiki)",Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto positions under TRS settlement (not yet settled to real ownership). Added 2022-01-27. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Fact_SnapshotEquity_FromDateID.UpdateDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,UpdateDate,applied,53,ETL load timestamp (GETDATE() at MERGE/INSERT time). (Tier 1 — inherited from Fact_SnapshotEquity wiki),ETL load timestamp (GETDATE() at MERGE/INSERT time). Used for detecting recent updates in the year-end carryover and IsSettled change handling. (Tier 2 — via Fact_SnapshotEquity),L1-structural
V_Liabilities.FullDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_Liabilities.md,FullDate,skipped_no_match,0,Calendar date (datetime). From the date dimension via V_M2M_Date_DateRange. (Tier 1 - V_M2M_Date_DateRange.FullDate),"Calendar date (date, not datetime). Sourced from the date dimension via V_M2M_Date_DateRange.FullDate.",column row not parsed
V_M2M_Date_DateRange.DateRangeID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/V_M2M_Date_DateRange.md,DateRangeID,applied,26,"Primary key (NOT ENFORCED). 12-digit composite key encoding FromDate and MMDD(ToDate). Formula: CONCAT(YYYYMMDD(From), MMDD(To)). Example: 200701011231 = From:20070101, To:20071231. (Tier 1 — inherited from Dim_Range wiki)","Primary key (NOT ENFORCED). 12-digit composite key encoding FromDate and MMDD(ToDate). Formula: CONCAT(YYYYMMDD(From), MMDD(To)). Example: 200701011231 = From:20070101, To:20071231. (Tier 2 — via Dim_Range)",L1-structural
Vw_STS_User_Operations_Data_History.AccessTokenHashed,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,AccessTokenHashed,applied,102,Hashed authentication access token for security audit trail. Not reversible. Sparsely populated. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),Hashed authentication access token for security audit trail. Not reversible. Sparsely populated. (Tier 2 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.AccountTypeName,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,AccountTypeName,applied,105,Account context for the session: `Real` (live trading) or `Demo` (virtual portfolio). (Tier 1 — inherited from STS_User_Operations_Data_History wiki),Account context for the session: `Real` (live trading) or `Demo` (virtual portfolio). (Tier 2 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.AdditionalData,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,AdditionalData,applied,113,Extensible JSON or free-text field for additional session metadata. Sparsely populated. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),Extensible JSON or free-text field for additional session metadata. Sparsely populated. (Tier 3 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.ApplicationIdentifier,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,ApplicationIdentifier,applied,96,"Client application that initiated the session. Known values: `retoro` (web/generic), `retoroios` (iOS app), `retoroandroid` (Android app). (Tier 1 — inherited from STS_User_Operations_Data_History wiki)","Client application that initiated the session. Known values: `retoro` (web/generic), `retoroios` (iOS app), `retoroandroid` (Android app). (Tier 2 — via STS_User_Operations_Data_History)",L1-structural
Vw_STS_User_Operations_Data_History.ApplicationVersion,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,ApplicationVersion,applied,97,"Build version of the client application, e.g. `340.0.10`, `355.0.1`. (Tier 1 — inherited from STS_User_Operations_Data_History wiki)","Build version of the client application, e.g. `340.0.10`, `355.0.1`. (Tier 2 — via STS_User_Operations_Data_History)",L1-structural
Vw_STS_User_Operations_Data_History.ClientDeviceId,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,ClientDeviceId,applied,103,"UUID-format device identifier (e.g. `3c24d4e9-8ef0-405f-...`). **Widened from base table's nvarchar(50) to nvarchar(max) via CAST in this view.** Populated primarily for mobile app sessions; typically NULL or empty for web. (Tier 1 — inherited from STS_User_Operations_Data_History wiki, with type widening)",UUID-format device identifier (e.g. `3c24d4e9-8ef0-405f-...`). Populated primarily for mobile app sessions; typically NULL or empty for web. (Tier 2 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.ClientIp,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,ClientIp,applied,98,IPv4 address of the client at the time of the session event. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),IPv4 address of the client at the time of the session event. (Tier 2 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.ClientName,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,ClientName,applied,99,Server-side service name that processed the authentication request. Consistently `STS.WebAPI` across all observed data. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),Server-side service name that processed the authentication request. Consistently `STS.WebAPI` across all observed data. (Tier 2 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.CountryISOCode,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,CountryISOCode,applied,112,ISO country code resolved from the ClientIp address. Sparsely populated — NULL in most observed rows. Added after initial table creation. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),ISO country code resolved from the ClientIp address. Sparsely populated — NULL in most observed rows. Added after initial table creation. (Tier 3 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.CreatedAt,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,CreatedAt,applied,100,Timestamp when the authentication/session event occurred in the STS service. This is the business event time (not the ETL load time). (Tier 1 — inherited from STS_User_Operations_Data_History wiki),Timestamp when the authentication/session event occurred in the STS service. This is the business event time (not the ETL load time). (Tier 2 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.DateID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,DateID,applied,109,Date partition key in YYYYMMDD integer format (e.g. `20210901`). Computed in ETL from the `@Yesterday` parameter. Clustered index and partition column. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),"Date partition key in YYYYMMDD integer format (e.g. `20210901`). Computed in ETL from the `@Yesterday` parameter: `CONVERT(INT, CONVERT(VARCHAR, DATEADD(DAY, DATEDIFF(DAY, 0, @Yesterday), 0), 112))`. Clustered index and partition column. (Tier 2 — via STS_User_Operations_Data_History)",L1-structural
Vw_STS_User_Operations_Data_History.DemoCid,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,DemoCid,applied,95,Virtual/demo account Customer ID. NULL when the session is Real-only. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),Virtual/demo account Customer ID. NULL when the session is Real-only. (Tier 2 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.GatewayAppId,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,GatewayAppId,applied,108,Identifier of the API gateway application that routed the request. Commonly `1` or `2`. NULL for some Logout events. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),Identifier of the API gateway application that routed the request. Commonly `1` or `2`. NULL for some Logout events. (Tier 2 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.Gcid,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,Gcid,applied,93,Global Customer ID — unique cross-platform identifier linking Real and Demo accounts for the same person. Distribution key. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),Global Customer ID — unique cross-platform identifier linking Real and Demo accounts for the same person. Distribution key. (Tier 2 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.LoginTypeName,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,LoginTypeName,applied,106,"Type of authentication event. Known values: `Login` (new session), `Authenticate` (credential re-validation), `TokenExchange` (token refresh), `Logout` (session end). (Tier 1 — inherited from STS_User_Operations_Data_History wiki)","Type of authentication event. Known values: `Login` (new session), `Authenticate` (credential re-validation), `TokenExchange` (token refresh), `Logout` (session end). (Tier 2 — via STS_User_Operations_Data_History)",L1-structural
Vw_STS_User_Operations_Data_History.ParentSessionId,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,ParentSessionId,applied,104,Session ID of the parent session for linked/chained sessions. Value `0` indicates a root session (no parent). Enables session chain tracing. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),Session ID of the parent session for linked/chained sessions. Value `0` indicates a root session (no parent). Enables session chain tracing. (Tier 2 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.ProxyType,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,ProxyType,applied,111,"Type of proxy detected for the client IP connection (e.g. VPN, TOR). Sparsely populated — NULL in most observed rows. Added after initial table creation. (Tier 1 — inherited from STS_User_Operations_Data_History wiki)","Type of proxy detected for the client IP connection (e.g. VPN, TOR). Sparsely populated — NULL in most observed rows. Added after initial table creation. (Tier 3 — via STS_User_Operations_Data_History)",L1-structural
Vw_STS_User_Operations_Data_History.RealCid,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,RealCid,applied,94,Real-money account Customer ID. NULL when the session is Demo-only. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),Real-money account Customer ID. NULL when the session is Demo-only. (Tier 2 — via STS_User_Operations_Data_History),L1-structural
Vw_STS_User_Operations_Data_History.SessionId,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,SessionId,applied,107,Unique session identifier assigned by the STS service. Monotonically increasing. (Tier 1 — inherited from STS_User_Operations_Data_History wiki),Unique session identifier assigned by the STS service. Monotonically increasing. (Tier 2 — via STS_User_Operations_Data_History),L1-structural
