correction_id,wiki_path,wiki_object,column_name,current_desc,source_wiki,source_desc,new_audit_verdict,new_audit_severity,new_audit_layer,new_audit_proposed_fix,old_judge_verdict,old_judge_contradicting_fact,old_judge_suggested_rewrite,conflict_flag,final_proposed_fix,narrative_review_needed,notes
V_Fact_SnapshotEquity_FromDateID.TotalMirrorStockPositionAmount,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,TotalMirrorStockPositionAmount,Mirror (copy-trading) subset of TotalStockPositionAmount,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,Mirror (copy-trading) subset of TotalStockPositionAmount. Adds MirrorID > 0 AND ParentPositionID != 0. Same mutual exclusivity fix with futures,FAIL,HIGH,L1-structural,Mirror (copy-trading) subset of TotalStockPositionAmount. Adds MirrorID > 0 AND ParentPositionID != 0. Same mutual exclusivity fix with futures (Tier 2 — via Fact_SnapshotEquity),,,,FALSE,Mirror (copy-trading) subset of TotalStockPositionAmount. Adds MirrorID > 0 AND ParentPositionID != 0. Same mutual exclusivity fix with futures. (Tier 2 — via Fact_SnapshotEquity),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_SnapshotEquity_FromDateID.TotalPositionsAmount,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,TotalPositionsAmount,Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,"Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes: CFD, stocks, crypto, futures, margin. Source: open positions (Trade.OpenPositionEndOfDay) + same-day closed positions (History.ClosePositionEndOfDay) minus History.Credit CreditTypeID=13 adjustments",FAIL,HIGH,L1-structural,"Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes: CFD, stocks, crypto, futures, margin. Source: open positions (Trade.OpenPositionEndOfDay) + same-day closed positions (History.ClosePositionEndOfDay) minus History.Credit CreditTypeID=13 adjustments (Tier 2 — via Fact_SnapshotEquity)",,,,FALSE,"Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes: CFD, stocks, crypto, futures, margin. Source: open positions (Trade.OpenPositionEndOfDay) + same-day closed positions (History.ClosePositionEndOfDay) minus History.Credit CreditTypeID=13 adjustments. (Tier 2 — via Fact_SnapshotEquity)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_SnapshotEquity_FromDateID.TotalRealCrypto,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,TotalRealCrypto,"Sum of settled crypto positions (IsSettled = 1, InstrumentTypeID = 10, NOT future)",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,Sum of position amounts where IsSettled = 1 AND InstrumentTypeID = 10 AND instrument is NOT a future. Real crypto ownership (settled positions). Updated via IsSettled change tracking,FAIL,HIGH,L1-structural,Sum of position amounts where IsSettled = 1 AND InstrumentTypeID = 10 AND instrument is NOT a future. Real crypto ownership (settled positions). Updated via IsSettled change tracking (Tier 2 — via Fact_SnapshotEquity),,,,FALSE,Sum of position amounts where IsSettled = 1 AND InstrumentTypeID = 10 AND instrument is NOT a future. Real crypto ownership (settled positions). Updated via IsSettled change tracking. (Tier 2 — via Fact_SnapshotEquity),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_SnapshotEquity_FromDateID.TotalRealCryptoLoan,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,TotalRealCryptoLoan,Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND Leverage = 2. Leveraged crypto loan portion,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND NOT future AND Leverage = 2. Represents the initial investment in leveraged real crypto positions (the loan portion). Changed from Amount to InitialAmount on 2020-03-25,FAIL,HIGH,L1-structural,Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND NOT future AND Leverage = 2. Represents the initial investment in leveraged real crypto positions (the loan portion). Changed from Amount to InitialAmount on 2020-03-25 (Tier 2 — via Fact_SnapshotEquity),,,,FALSE,Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND NOT future AND Leverage = 2. Represents the initial investment in leveraged real crypto positions (the loan portion). Changed from Amount to InitialAmount on 2020-03-25. (Tier 2 — via Fact_SnapshotEquity),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_SnapshotEquity_FromDateID.TotalRealFutures,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,TotalRealFutures,Sum of all futures position amounts (IsFuture = 1),knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,Sum of all futures position amounts. Identified via JOIN to Dim_Instrument_Snapshot where IsFuture = 1 for the snapshot DateID. Added 2024-10-30,FAIL,HIGH,L1-structural,Sum of all futures position amounts. Identified via JOIN to Dim_Instrument_Snapshot where IsFuture = 1 for the snapshot DateID. Added 2024-10-30 (Tier 2 — via Fact_SnapshotEquity),WRONG,"FromDateID int NOT NULL
  ToDateID int NOT NULL
  CID int NOT NULL
  DateRangeID bigint NOT NULL
  TotalPositionsAmount money NOT NULL
  TotalCash money NOT NULL
  InProcessCashouts money NOT NULL
  TotalMirrorPositionsAmount money NOT NULL
  TotalMirrorCash money NOT NULL
  TotalStockOrders money NOT NULL
  TotalMirrorStockOrders money NOT NULL
  RealizedEquity money NOT NULL
  Credit money NOT NULL
  AUM money NOT NULL
  BonusCredit money NULL
  CreditID bigint NULL
  UpdateDate datetime NULL
  TotalStockPositionAmount money NULL
  TotalMirrorStockPositionAmount money NULL
  TotalCryptoPositionAmount money NULL
  TotalMirrorCryptoPositionAmount money NULL
  TotalRealStocks decimal(16,2) NULL
  TotalRealCrypto decimal(16,2) NULL
  TotalRealCryptoLoan decimal(16,2) NULL
  TotalCashCalculation money NULL
  TotalCryptoPositionAmount_TRS decimal(16,2) NULL
  TotalMirrorCryptoPositionAmount_TRS decimal(16,2) NULL
  Total_TRSCrypto decimal(16,2) NULL",Column TotalRealFutures does not exist in V_Fact_SnapshotEquity_FromDateID. This description should be removed.,FALSE,Sum of all futures position amounts. Identified via JOIN to Dim_Instrument_Snapshot where IsFuture = 1 for the snapshot DateID. Added 2024-10-30. (Tier 2 — via Fact_SnapshotEquity),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_SnapshotEquity_FromDateID.TotalRealStocks,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,TotalRealStocks,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND NOT future. ""Real"" = customer owns underlying asset",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND instrument is NOT a future. ""Real"" means the customer owns the underlying asset (settled/delivered). Updated via IsSettled change tracking from History.PositionChangeLog",FAIL,HIGH,L1-structural,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND instrument is NOT a future. ""Real"" means the customer owns the underlying asset (settled/delivered). Updated via IsSettled change tracking from History.PositionChangeLog (Tier 2 — via Fact_SnapshotEquity)",,,,FALSE,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND instrument is NOT a future. ""Real"" means the customer owns the underlying asset (settled/delivered). Updated via IsSettled change tracking from History.PositionChangeLog. (Tier 2 — via Fact_SnapshotEquity)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_SnapshotEquity_FromDateID.TotalStockOrders,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,TotalStockOrders,"Legacy column, hardcoded to 0. Kept for schema compatibility",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,"Legacy column, hardcoded to 0. Removed 2019-03-03 (Boris Slutski) — no data in PROD since 2015. Kept for schema compatibility",FAIL,HIGH,L1-structural,"Legacy column, hardcoded to 0. Removed 2019-03-03 (Boris Slutski) — no data in PROD since 2015. Kept for schema compatibility (Tier 2 — via Fact_SnapshotEquity)",,,,FALSE,"Legacy column, hardcoded to 0. Removed 2019-03-03 (Boris Slutski) — no data in PROD since 2015. Kept for schema compatibility. (Tier 2 — via Fact_SnapshotEquity)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_SnapshotEquity_FromDateID.TotalStockPositionAmount,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,TotalStockPositionAmount,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. Represents CFD and real stock positions (excluding futures that also have InstrumentTypeID 5/6). Added with mutual exclusivity fix (Guy M, 2025-07-29)",FAIL,HIGH,L1-structural,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. Represents CFD and real stock positions (excluding futures that also have InstrumentTypeID 5/6). Added with mutual exclusivity fix (Guy M, 2025-07-29) (Tier 2 — via Fact_SnapshotEquity)",,,,FALSE,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. Represents CFD and real stock positions (excluding futures that also have InstrumentTypeID 5/6). Added with mutual exclusivity fix (Guy M, 2025-07-29). (Tier 2 — via Fact_SnapshotEquity)",FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_SnapshotEquity_FromDateID.Total_TRSCrypto,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,Total_TRSCrypto,"CFD-style crypto positions under TRS settlement (IsSettled = 0, SettlementTypeID = 2)",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto positions under TRS settlement (not yet settled to real ownership). Added 2022-01-27,FAIL,HIGH,L1-structural,Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto positions under TRS settlement (not yet settled to real ownership). Added 2022-01-27 (Tier 2 — via Fact_SnapshotEquity),,,,FALSE,Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto positions under TRS settlement (not yet settled to real ownership). Added 2022-01-27. (Tier 2 — via Fact_SnapshotEquity),FALSE,L1-structural: source_desc + downgraded tier tag
V_Fact_SnapshotEquity_FromDateID.UpdateDate,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_FromDateID.md,V_Fact_SnapshotEquity_FromDateID,UpdateDate,ETL load timestamp (GETDATE() at MERGE/INSERT time),knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,ETL load timestamp (GETDATE() at MERGE/INSERT time). Used for detecting recent updates in the year-end carryover and IsSettled change handling,FAIL,HIGH,L1-structural,ETL load timestamp (GETDATE() at MERGE/INSERT time). Used for detecting recent updates in the year-end carryover and IsSettled change handling (Tier 2 — via Fact_SnapshotEquity),,,,FALSE,ETL load timestamp (GETDATE() at MERGE/INSERT time). Used for detecting recent updates in the year-end carryover and IsSettled change handling. (Tier 2 — via Fact_SnapshotEquity),FALSE,L1-structural: source_desc + downgraded tier tag
V_Liabilities.FullDate,knowledge/synapse/Wiki/DWH_dbo/Views/V_Liabilities.md,V_Liabilities,FullDate,Calendar date (datetime). From the date dimension via V_M2M_Date_DateRange. (Tier 1 - V_M2M_Date_DateRange.FullDate),,,,,,,WRONG,FullDate date NOT NULL,"Calendar date (date, not datetime). Sourced from the date dimension via V_M2M_Date_DateRange.FullDate.",FALSE,"Calendar date (date, not datetime). Sourced from the date dimension via V_M2M_Date_DateRange.FullDate.",FALSE,judge only (no new audit hit)
V_M2M_Date_DateRange.DateRangeID,knowledge/synapse/Wiki/DWH_dbo/Views/V_M2M_Date_DateRange.md,V_M2M_Date_DateRange,DateRangeID,"Primary key (NOT ENFORCED). 12-digit composite key encoding FromDate and MMDD(ToDate). Formula: CONCAT(YYYYMMDD(From), MMDD(To)). Example: 200701011231 = From:20070101, To:20071231",knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Range.md,"Primary key (NOT ENFORCED). 12-digit composite key encoding FromDate and MMDD(ToDate). Formula: CONCAT(YYYYMMDD(From), MMDD(To)). Example: 200701011231 = From:20070101, To:20071231",FAIL,HIGH,L1-structural,"Primary key (NOT ENFORCED). 12-digit composite key encoding FromDate and MMDD(ToDate). Formula: CONCAT(YYYYMMDD(From), MMDD(To)). Example: 200701011231 = From:20070101, To:20071231 (Tier 2 — via Dim_Range)",,,,FALSE,"Primary key (NOT ENFORCED). 12-digit composite key encoding FromDate and MMDD(ToDate). Formula: CONCAT(YYYYMMDD(From), MMDD(To)). Example: 200701011231 = From:20070101, To:20071231. (Tier 2 — via Dim_Range)",FALSE,L1-structural: source_desc + downgraded tier tag
Vw_STS_User_Operations_Data_History.AccessTokenHashed,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,Vw_STS_User_Operations_Data_History,AccessTokenHashed,Hashed authentication access token for security audit trail. Not reversible. Sparsely populated,knowledge/synapse/Wiki/DWH_dbo/Tables/STS_User_Operations_Data_History.md,Hashed authentication access token for security audit trail. Not reversible. Sparsely populated,FAIL,HIGH,L1-structural,Hashed authentication access token for security audit trail. Not reversible. Sparsely populated (Tier 2 — via STS_User_Operations_Data_History),,,,FALSE,Hashed authentication access token for security audit trail. Not reversible. Sparsely populated. (Tier 2 — via STS_User_Operations_Data_History),FALSE,L1-structural: source_desc + downgraded tier tag
Vw_STS_User_Operations_Data_History.AccountTypeName,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,Vw_STS_User_Operations_Data_History,AccountTypeName,Account context for the session: `Real` (live trading) or `Demo` (virtual portfolio),knowledge/synapse/Wiki/DWH_dbo/Tables/STS_User_Operations_Data_History.md,Account context for the session: `Real` (live trading) or `Demo` (virtual portfolio),FAIL,HIGH,L1-structural,Account context for the session: `Real` (live trading) or `Demo` (virtual portfolio) (Tier 2 — via STS_User_Operations_Data_History),,,,FALSE,Account context for the session: `Real` (live trading) or `Demo` (virtual portfolio). (Tier 2 — via STS_User_Operations_Data_History),FALSE,L1-structural: source_desc + downgraded tier tag
Vw_STS_User_Operations_Data_History.AdditionalData,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,Vw_STS_User_Operations_Data_History,AdditionalData,Extensible JSON or free-text field for additional session metadata. Sparsely populated,knowledge/synapse/Wiki/DWH_dbo/Tables/STS_User_Operations_Data_History.md,Extensible JSON or free-text field for additional session metadata. Sparsely populated,FAIL,HIGH,L1-structural,Extensible JSON or free-text field for additional session metadata. Sparsely populated (Tier 3 — via STS_User_Operations_Data_History),,,,FALSE,Extensible JSON or free-text field for additional session metadata. Sparsely populated. (Tier 3 — via STS_User_Operations_Data_History),FALSE,L1-structural: source_desc + downgraded tier tag
Vw_STS_User_Operations_Data_History.ApplicationIdentifier,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,Vw_STS_User_Operations_Data_History,ApplicationIdentifier,"Client application that initiated the session. Known values: `retoro` (web/generic), `retoroios` (iOS app), `retoroandroid` (Android app)",knowledge/synapse/Wiki/DWH_dbo/Tables/STS_User_Operations_Data_History.md,"Client application that initiated the session. Known values: `retoro` (web/generic), `retoroios` (iOS app), `retoroandroid` (Android app)",FAIL,HIGH,L1-structural,"Client application that initiated the session. Known values: `retoro` (web/generic), `retoroios` (iOS app), `retoroandroid` (Android app) (Tier 2 — via STS_User_Operations_Data_History)",,,,FALSE,"Client application that initiated the session. Known values: `retoro` (web/generic), `retoroios` (iOS app), `retoroandroid` (Android app). (Tier 2 — via STS_User_Operations_Data_History)",FALSE,L1-structural: source_desc + downgraded tier tag
Vw_STS_User_Operations_Data_History.ApplicationVersion,knowledge/synapse/Wiki/DWH_dbo/Views/Vw_STS_User_Operations_Data_History.md,Vw_STS_User_Operations_Data_History,ApplicationVersion,"Build version of the client application, e.g. `340.0.10`, `355.0.1`",knowledge/synapse/Wiki/DWH_dbo/Tables/STS_User_Operations_Data_History.md,"Build version of the client application, e.g. `340.0.10`, `355.0.1`",FAIL,HIGH,L1-structural,"Build version of the client application, e.g. `340.0.10`, `355.0.1` (Tier 2 — via STS_User_Operations_Data_History)",,,,FALSE,"Build version of the client application, e.g. `340.0.10`, `355.0.1`. (Tier 2 — via STS_User_Operations_Data_History)",FALSE,L1-structural: source_desc + downgraded tier tag
