claim_id,wiki_md,line_no,column_name,n_enum_entries,claimed_pairs,current_desc,enum_block
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_RedeemReconciliation.md::etoro - RedeemReason::L119,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_RedeemReconciliation.md,119,etoro - RedeemReason,8,1=RreTradeBlocked; 2=RreFundingBlocked; 7=RejectedByOps; 8=FailedByTrading; 9=FailedByWallet; 10=CanceledByOps; 14=ServerErrors; 15=CanceledByUser,"Reason code for non-success outcomes. FK to Dictionary.RedeemReason. Set by RedeemStatusUpdate when redemption fails or is cancelled. Values: 1=RreTradeBlocked, 2=RreFundingBlocked, 7=RejectedByOps, 8=FailedByTrading, 9=FailedByWallet, 10=CanceledByOps, 11-14=ServerErrors, 15=CanceledByUser, etc. NULL for successfully completed redemptions (status=8). DWH note: stores the reason name from Dictionary.RedeemReason, not the ID. (Tier 1 — Billing.Redeem)","1=RreTradeBlocked, 2=RreFundingBlocked, 7=RejectedByOps, 8=FailedByTrading, 9=FailedByWallet, 10=CanceledByOps, 11-14=ServerErrors, 15=CanceledByUser"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_RedeemReconciliation.md::etoro - CashoutStatus::L140,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_RedeemReconciliation.md,140,etoro - CashoutStatus,5,1=Pending; 2=InProcess; 3=Processed; 4=Cancelled; 17=specialized states,"Current withdrawal status. FK to Dictionary.CashoutStatus. 10 distinct values: 1=Pending, 2=InProcess, 3=Processed, 4=Cancelled, 5/7/8/14/16/17=specialized states. DWH note: stores the status name from Dictionary.CashoutStatus, not the ID. NULL when no Billing.Withdraw record exists. (Tier 1 — Billing.Withdraw)","1=Pending, 2=InProcess, 3=Processed, 4=Cancelled, 5/7/8/14/16/17=specialized states"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReimbursementFollowUp.md::CurrentRegulationID::L177,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReimbursementFollowUp.md,177,CurrentRegulationID,14,1=CySEC; 2=FCA; 3=NFA; 4=ASIC; 5=BVI; 6=eToroUS; 7=FinCEN; 8=FinCEN+FINRA; 9=FSA Seychelles; 10=ASIC & GAML; 11=FSRA; 12=FINRAONLY; 13=MAS; 14=NYDFS+FINRA,"Regulatory entity governing this account. FK to Dictionary.Regulation. Values: 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. DWH note: sourced from EXW_DimUser.RegulationID at time of this SP run. (Tier 1 — BackOffice.Customer)","1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReimbursementFollowUp.md::VerificationLevelID::L189,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReimbursementFollowUp.md,189,VerificationLevelID,4,0=unverified; 1=partial; 2=intermediate; 3=fully verified,"KYC verification level. FK to Dictionary.VerificationLevel. Values: 0=unverified, 1=partial, 2=intermediate, 3=fully verified. Default=0. DWH note: sourced from DWH_dbo.Dim_Customer via #listdc join. (Tier 1 — BackOffice.Customer)","0=unverified, 1=partial, 2=intermediate, 3=fully verified"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_UserSettingsWalletAllowance.md::SelectedValue::L159,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_UserSettingsWalletAllowance.md,159,SelectedValue,4,0=NotAllowed; 1=ReadOnly; 2=Allowed; 3=AllowedForExistingUsers,"Raw integer value from the winning EXW_Settings.SystemRestrictions rule. 0=NotAllowed, 1=ReadOnly, 2=Allowed, 3=AllowedForExistingUsers. Source of UserWalletAllowance before CASE mapping. (Tier 2 — SP_EXW_UserSettingsWalletAllowance)","0=NotAllowed, 1=ReadOnly, 2=Allowed, 3=AllowedForExistingUsers"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md::RegulationID::L119,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,119,RegulationID,11,1=CySEC; 2=FCA; 3=NFA; 4=ASIC; 5=BVI; 6=eToroUS; 7=FinCEN; 8=FinCEN+FINRA; 9=FSA Seychelles; 10=ASIC & GAML; 11=FSRA,"FK to DWH_dbo.Dim_Regulation.ID. NULL = closure applies to all users in this country regardless of their regulatory entity. Non-NULL scopes the row to a specific regulation: 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA. (Tier 4 — manually maintained)","1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md::SelectedValue::L140,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,140,SelectedValue,3,0=Closed; 2=Open; 3=OpenForExistingOnly,"Raw settings value from EXW_Settings.SystemRestrictions for the winning rule. Values: 0=Closed, 1=ReadOnly (defined but not currently in use), 2=Open, 3=OpenForExistingOnly. Same as CountryOpenforWallet as an integer string. (Tier 2 — SP_EXW_WalletElligibleCountries)","0=Closed, 1=ReadOnly (defined but not currently in use), 2=Open, 3=OpenForExistingOnly"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md::CountryOpenforWallet::L143,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,143,CountryOpenforWallet,4,0=Closed; 1=ReadOnly; 2=Open; 3=OpenForExistingOnly,"Wallet accessibility decision for this country+regulation combination. 0=Closed, 1=ReadOnly, 2=Open, 3=OpenForExistingOnly. Integer passthrough of SelectedValue — always equals CAST(SelectedValue AS int). See CountryOpenforWalletDescription for the human-readable label. (Tier 2 — SP_EXW_WalletElligibleCountries)","0=Closed, 1=ReadOnly, 2=Open, 3=OpenForExistingOnly"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletEntity.md::RegulationID::L136,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletEntity.md,136,RegulationID,14,1=CySEC; 2=FCA; 3=NFA; 4=ASIC; 5=BVI; 6=eToroUS; 7=FinCEN; 8=FinCEN+FINRA; 9=FSA Seychelles; 10=ASIC & GAML; 11=FSRA; 12=FINRAONLY; 13=MAS; 14=NYDFS+FINRA,"Regulatory entity governing this account. FK to Dictionary.Regulation. Changes trigger RegulationChangeDate update. Values in EXW: 1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA. Passthrough from Fact_SnapshotCustomer. (Tier 1 — BackOffice.Customer)","1=CySEC, 2=FCA, 3=NFA, 4=ASIC, 5=BVI, 6=eToroUS, 7=FinCEN, 8=FinCEN+FINRA, 9=FSA Seychelles, 10=ASIC & GAML, 11=FSRA, 12=FINRAONLY, 13=MAS, 14=NYDFS+FINRA"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletInventory.md::LastWalletPoolStatus::L145,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletInventory.md,145,LastWalletPoolStatus,9,1=Pending; 2=Verified; 3=Failed; 4=FundingInitiated; 5=FundingSent; 6=FundingVerified; 7=FundingFailed; 10=Timeout; 11=VerifiedForAssign,"The lifecycle status: 1=Pending, 2=Verified, 3=Failed, 4=FundingInitiated, 5=FundingSent, 6=FundingVerified, 7=FundingFailed, 10=Timeout, 11=VerifiedForAssign. FK to Dictionary.WalletPoolStatuses. DWH note: derived as the latest status event per wallet via ROW_NUMBER() OVER (PARTITION BY WalletPoolId ORDER BY Occurred DESC) in SP. (Tier 1 — WalletDB.Wallet.WalletPoolStatuses)","1=Pending, 2=Verified, 3=Failed, 4=FundingInitiated, 5=FundingSent, 6=FundingVerified, 7=FundingFailed, 10=Timeout, 11=VerifiedForAssign"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletRegulation.md::TypeID::L127,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletRegulation.md,127,TypeID,5,1=eToroX; 2=US; 3=Germany; 4=eToro DA; 5=eToro SEY,"Regulatory T&C type identifier. Values: 1=eToroX, 2=US, 3=Germany, 4=eToro DA, 5=eToro SEY. Sourced from WalletDB_Wallet_TermsAndConditions.TypeId; SP filters to only these 5 regulatory types. (Tier 2 — SP_EXW_WalletRegulation)","1=eToroX, 2=US, 3=Germany, 4=eToro DA, 5=eToro SEY"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletRegulation.md::WalletRegulation::L128,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletRegulation.md,128,WalletRegulation,5,1=eToroX; 2=US; 3=Germany; 4=eToro DA; 5=eToro SEY,"Human-readable regulation entity name. SP-computed CASE WHEN from TypeID: 1=eToroX, 2=US, 3=Germany, 4=eToro DA, 5=eToro SEY. (Tier 2 — SP_EXW_WalletRegulation)","1=eToroX, 2=US, 3=Germany, 4=eToro DA, 5=eToro SEY"
knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletUsers_30_Days.md::VerificationLevelID::L111,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletUsers_30_Days.md,111,VerificationLevelID,4,0=unverified; 1=partial; 2=intermediate; 3=fully verified,"KYC verification level. FK to Dictionary.VerificationLevel. Values: 0=unverified, 1=partial, 2=intermediate, 3=fully verified. Default=0. Passthrough from EXW_DimUser. (Tier 1 — BackOffice.Customer)","0=unverified, 1=partial, 2=intermediate, 3=fully verified"
knowledge/synapse/Wiki/EXW_dbo/Tables/Hourly_Transactions.md::TransactionTypeId::L123,knowledge/synapse/Wiki/EXW_dbo/Tables/Hourly_Transactions.md,123,TransactionTypeId,6,0=Redeem; 1=MoneyOut; 2=AmlBack; 4=Funding; 5=ConvFromCustomer; 6=ConvFromOmnibus,"Numeric transaction type code used to derive Activity. Values: 0=Redeem, 1=MoneyOut, 2=AmlBack, 4=Funding, 5=ConvFromCustomer, 6=ConvFromOmnibus; other IDs classified as 'Other'. (Tier 2 — SP_EXW_Hourly)","0=Redeem, 1=MoneyOut, 2=AmlBack, 4=Funding, 5=ConvFromCustomer, 6=ConvFromOmnibus"
knowledge/synapse/Wiki/EXW_dbo/Tables/Hourly_WalletAllocations.md::WalletTypeId::L136,knowledge/synapse/Wiki/EXW_dbo/Tables/Hourly_WalletAllocations.md,136,WalletTypeId,6,1=Redeem; 2=Conversion; 3=Funding; 4=Payment; 6=C2F; 7=StakingRefund,"Operational purpose of the wallet: 1=Redeem, 2=Conversion, 3=Funding, 4=Payment, 5=Customer (99.99%), 6=C2F, 7=StakingRefund. FK to Dictionary.WalletTypes. DWH note: int in EXW DDL vs tinyint in WalletDB source. In practice always 5 (Customer) within the 7-day window. (Tier 1 — WalletDB.Wallet.CustomerWalletsView)","1=Redeem, 2=Conversion, 3=Funding, 4=Payment, 5=Customer (99.99%), 6=C2F, 7=StakingRefund"
knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_ETH_Transactions.md::RevShare::L170,knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_ETH_Transactions.md,170,RevShare,3,75=Internal; 85=Bronze/Silver/Gold/Platinum; 90=Platinum Plus,"Club-tier revenue share as decimal fraction. Values: 0.75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus. Derived by Club tier mapping. (Tier 2 — EXW_Staking ETL enrichment)","75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus"
knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_ETH_Transactions.md::StatusID::L179,knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_ETH_Transactions.md,179,StatusID,3,1=Pending; 2=Failed; 3=Completed,"Numeric lifecycle status of this staking operation. Values: 1=Pending, 2=Failed, 3=Completed. Source: WalletDB.Staking.StakingStatuses (latest status per staking Id). For ETH program records, expected Completed (3). (Tier 2 — WalletDB.Staking.StakingStatuses)","1=Pending, 2=Failed, 3=Completed"
knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_WalletUserRewards.md::ClubRevShare::L130,knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_BI_Version_WalletUserRewards.md,130,ClubRevShare,3,75=Internal; 85=Bronze/Silver/Gold/Platinum; 90=Platinum Plus,"Club-tier revenue share as decimal fraction (numeric, unlike varchar in base table). Values: 0.75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus. Same value as RevShare. (Tier 2 — EXW_Staking ETL enrichment)","75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus"
knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_WalletUserRewards.md::ClubRevShare::L127,knowledge/synapse/Wiki/EXW_dbo/Tables/Staking_WalletUserRewards.md,127,ClubRevShare,3,75=Internal; 85=Bronze/Silver/Gold/Platinum; 90=Platinum Plus,"Club-tier revenue share percentage as a string (e.g., ""0.85"" for 85%). Matches RevShare in decimal form. Values observed: 0.75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus. (Tier 2 — EXW_Staking ETL enrichment)","75=Internal, 0.85=Bronze/Silver/Gold/Platinum, 0.90=Platinum Plus"
knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md::TargetPlatformID::L85,knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md,85,TargetPlatformID,3,1=IbanAccount; 2=EtoroPlatform; 3=EtoroPosition,"Fiat destination type. FK to Dictionary.FiatConversionTargets. Values: 1=IbanAccount, 2=EtoroPlatform, 3=EtoroPosition. Determines the downstream routing of fiat proceeds. (Tier 1 — C2F.Conversions)","1=IbanAccount, 2=EtoroPlatform, 3=EtoroPosition"
knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md::RequestLastStatusID::L96,knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md,96,RequestLastStatusID,4,1=Done; 2=Error; 7=TransactionVerified; 31=ReadByConversionWorker,"Last-known status ID of the Wallet ConversionToFiat request. Values: 1=Done, 2=Error, 7=TransactionVerified, 31=ReadByConversionWorker. (Tier 2 — SP_EXW_C2F_E2E)","1=Done, 2=Error, 7=TransactionVerified, 31=ReadByConversionWorker"
knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md::ConversionStatusID::L126,knowledge/synapse/Wiki/EXW_dbo/Views/V_EXW_C2F_E2E_4Export.md,126,ConversionStatusID,4,1=Pending; 2=Failed; 3=Completed; 4=Rejected,"FK to Dictionary.ConversionToFiatStatuses. Values: 1=Pending, 2=Failed, 3=Completed, 4=Rejected. (Tier 1 — C2F.ConversionStatuses)","1=Pending, 2=Failed, 3=Completed, 4=Rejected"
knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlProviderUsers.md::AmlProviderId::L99,knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlProviderUsers.md,99,AmlProviderId,4,1=Chainalysis; 2=BlackList; 3=Unsupported; 4=ChainalysisCDN,"The AML screening provider this registration is for: 1=Chainalysis, 2=BlackList, 3=Unsupported, 4=ChainalysisCDN. FK to Dictionary.AmlProviders. (Tier 1 — Wallet.AmlProviderUsers)","1=Chainalysis, 2=BlackList, 3=Unsupported, 4=ChainalysisCDN"
knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlValidations.md::AmlProviderId::L118,knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlValidations.md,118,AmlProviderId,3,1=Chainalysis; 3=legacy provider; 4=additional provider,"Identifier of the AML screening provider that performed the validation. Observed values: 1=Chainalysis, 3=legacy provider, 4=additional provider. (Tier 3 — WalletDB.Wallet.AmlValidations, no upstream wiki located)","1=Chainalysis, 3=legacy provider, 4=additional provider"
knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlValidations.md::CryptoId::L129,knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlValidations.md,129,CryptoId,4,1=BTC; 2=ETH; 4=XRP; 18=ADA,"Identifier for the cryptocurrency being transferred. Observed values include: 1=BTC, 2=ETH, 4=XRP, 18=ADA. Maps to the crypto asset dictionary in the wallet system. (Tier 3 — WalletDB.Wallet.AmlValidations, no upstream wiki located)","1=BTC, 2=ETH, 4=XRP, 18=ADA"
knowledge/synapse/Wiki/EXW_Wallet/Tables/BlockchainCryptos.md::CryptoCoinProviderId::L109,knowledge/synapse/Wiki/EXW_Wallet/Tables/BlockchainCryptos.md,109,CryptoCoinProviderId,4,2=BitGoEthereumProviderV2 (ETH/ERC-20; 3=BitgoRippleProviderV2 (XRP; 4=BitGoStellarProviderV2 (XLM; 5=BitGoEOSProviderV2 (EOS,"Blockchain provider implementation used for this chain: 1=BitGoBlockchainProviderV2 (UTXO chains like BTC, LTC, BCH, also SOL, ADA, DOGE, TRX, ETC), 2=BitGoEthereumProviderV2 (ETH/ERC-20), 3=BitgoRippleProviderV2 (XRP), 4=BitGoStellarProviderV2 (XLM), 5=BitGoEOSProviderV2 (EOS). FK to Dictionary.CryptoCoinProviders. (Tier 1 — Wallet.BlockchainCryptos)","2=BitGoEthereumProviderV2 (ETH/ERC-20), 3=BitgoRippleProviderV2 (XRP), 4=BitGoStellarProviderV2 (XLM), 5=BitGoEOSProviderV2 (EOS"
knowledge/synapse/Wiki/EXW_Wallet/Tables/CryptoTypes.md::CryptoID::L132,knowledge/synapse/Wiki/EXW_Wallet/Tables/CryptoTypes.md,132,CryptoID,4,1=BTC; 2=ETH; 3=BCH; 4=XRP,"Primary identifier for the cryptocurrency type. Non-sequential integer (e.g., 1=BTC, 2=ETH, 3=BCH, 4=XRP). Used as the main join key across EXW_Wallet tables. Self-referenced by BlockchainCryptoId for ERC-20 token hierarchy. (Tier 3 — WalletDB.Wallet.CryptoTypes, no upstream wiki located)","1=BTC, 2=ETH, 3=BCH, 4=XRP"
knowledge/synapse/Wiki/EXW_Wallet/Tables/CustomerWalletsView.md::CryptoId::L125,knowledge/synapse/Wiki/EXW_Wallet/Tables/CustomerWalletsView.md,125,CryptoId,3,1=BTC; 2=ETH; 21=XLM,"Crypto asset identifier from WalletAssets. Identifies the specific cryptocurrency held in the wallet (e.g., 1=BTC, 2=ETH, 21=XLM). FK to EXW_Wallet.CryptoTypes. (Tier 3 — WalletDB.Wallet.WalletAssets, no upstream wiki)","1=BTC, 2=ETH, 21=XLM"
knowledge/synapse/Wiki/EXW_Wallet/Tables/CustomerWalletsView.md::WalletTypeId::L129,knowledge/synapse/Wiki/EXW_Wallet/Tables/CustomerWalletsView.md,129,WalletTypeId,6,1=unknown; 2=unknown; 3=unknown; 4=unknown; 6=unknown; 7=unknown,"Wallet type classification. 1=unknown, 2=unknown, 3=unknown, 4=unknown, 5=standard (99.99% of rows), 6=unknown, 7=unknown. 7 distinct values observed. (Tier 3 — WalletDB.Wallet.Wallets, no upstream wiki)","1=unknown, 2=unknown, 3=unknown, 4=unknown, 5=standard (99.99% of rows), 6=unknown, 7=unknown"
knowledge/synapse/Wiki/EXW_Wallet/Tables/CustomerWalletsView.md::BlockchainCryptoId::L133,knowledge/synapse/Wiki/EXW_Wallet/Tables/CustomerWalletsView.md,133,BlockchainCryptoId,5,1=Bitcoin; 2=Ethereum; 6=Litecoin; 18=Cardano; 21=Stellar,"Blockchain network identifier from Wallets. Identifies which blockchain the wallet operates on (e.g., 1=Bitcoin, 2=Ethereum, 6=Litecoin, 18=Cardano, 21=Stellar). FK to EXW_Wallet.BlockchainCryptos. (Tier 3 — WalletDB.Wallet.Wallets, no upstream wiki)","1=Bitcoin, 2=Ethereum, 6=Litecoin, 18=Cardano, 21=Stellar"
knowledge/synapse/Wiki/EXW_Wallet/Tables/FiatTypes.md::FiatId::L110,knowledge/synapse/Wiki/EXW_Wallet/Tables/FiatTypes.md,110,FiatId,3,1=USD; 2=EUR; 3=GBP,"Internal wallet-system fiat currency identifier. Business key for this table. Values: 1=USD, 2=EUR, 3=GBP, 5=AUD (note: 4 is skipped). Used as join key in SP_EXW_C2F_E2E and downstream C2F/C2P tables. (Tier 3 — WalletDB.Wallet.FiatTypes)","1=USD, 2=EUR, 3=GBP"
knowledge/synapse/Wiki/EXW_Wallet/Tables/FiatTypes.md::InstrumentId::L115,knowledge/synapse/Wiki/EXW_Wallet/Tables/FiatTypes.md,115,InstrumentId,3,1=EUR; 2=GBP; 7=AUD,"FK to trading instrument associated with this fiat currency. NULL for USD (base currency); 1=EUR, 2=GBP, 7=AUD. (Tier 3 — WalletDB.Wallet.FiatTypes)","1=EUR, 2=GBP, 7=AUD"
knowledge/synapse/Wiki/EXW_Wallet/Tables/FiatTypes.md::NumericCode::L116,knowledge/synapse/Wiki/EXW_Wallet/Tables/FiatTypes.md,116,NumericCode,4,840=USD; 978=EUR; 826=GBP; 36=AUD,"ISO 4217 numeric currency code. 840=USD, 978=EUR, 826=GBP, 36=AUD. Standard international code for electronic payment systems. (Tier 3 — WalletDB.Wallet.FiatTypes)","840=USD, 978=EUR, 826=GBP, 36=AUD"
knowledge/synapse/Wiki/EXW_Wallet/Tables/ReceivedTransactions.md::ReceivedTransactionTypeId::L129,knowledge/synapse/Wiki/EXW_Wallet/Tables/ReceivedTransactions.md,129,ReceivedTransactionTypeId,8,1=MoneyIn; 2=Redeem; 3=Funding; 4=ConversionFromUser; 5=ConversionFromEtoro; 6=Payment; 7=RedeemAsic; 8=StakeAndRewardsRefund,"FK to EXW_Dictionary.ReceivedTransactionTypes. 1=MoneyIn, 2=Redeem, 3=Funding, 4=ConversionFromUser, 5=ConversionFromEtoro, 6=Payment, 7=RedeemAsic, 8=StakeAndRewardsRefund. Used by SP_EXW_Fact_Transactions to classify received-side transactions in the fact table (CASE logic for IsRedeem, IsConversion, IsPayment, IsFunding flags). (Tier 3 — WalletDB.Wallet.ReceivedTransactions)","1=MoneyIn, 2=Redeem, 3=Funding, 4=ConversionFromUser, 5=ConversionFromEtoro, 6=Payment, 7=RedeemAsic, 8=StakeAndRewardsRefund"
knowledge/synapse/Wiki/EXW_Wallet/Tables/ReceivedTransactionStatuses.md::StatusId::L114,knowledge/synapse/Wiki/EXW_Wallet/Tables/ReceivedTransactionStatuses.md,114,StatusId,7,0=Pending; 1=Confirmed; 2=Verified; 3=Error; 4=Timeout; 5=PermanentError; 6=WavedError,"FK to EXW_Dictionary.TransactionStatus. 0=Pending, 1=Confirmed, 2=Verified, 3=Error, 4=Timeout, 5=PermanentError, 6=WavedError. Typical lifecycle: Pending → Confirmed → Verified. Recent distribution (2026): Pending 47%, Verified 47%, Confirmed 6%, Error/Timeout/WavedError/PermanentError <1%. (Tier 3 — WalletDB.Wallet.ReceivedTransactionStatuses)","0=Pending, 1=Confirmed, 2=Verified, 3=Error, 4=Timeout, 5=PermanentError, 6=WavedError"
knowledge/synapse/Wiki/EXW_Wallet/Tables/Requests.md::CryptoId::L123,knowledge/synapse/Wiki/EXW_Wallet/Tables/Requests.md,123,CryptoId,4,1=Bitcoin; 2=Ethereum; 6=Litecoin; 18=Cardano based on sample data,"Cryptocurrency identifier. FK to EXW_Wallet.CryptoTypes.CryptoID. Identifies which cryptocurrency the request pertains to (e.g., 1=Bitcoin, 2=Ethereum, 6=Litecoin, 18=Cardano based on sample data). (Tier 3 — WalletDB.Wallet.Requests, no upstream wiki)","1=Bitcoin, 2=Ethereum, 6=Litecoin, 18=Cardano based on sample data"
knowledge/synapse/Wiki/EXW_Wallet/Tables/Requests.md::RequestTypeId::L124,knowledge/synapse/Wiki/EXW_Wallet/Tables/Requests.md,124,RequestTypeId,10,0=CreateWallet; 1=SendTransaction; 2=InitiatePayment; 3=Redeem; 4=Conversion; 5=Funding; 6=Staking; 7=ConversionToFiat; 8=ReceiveTransaction; 9=ConversionToPosition,"Type of wallet operation requested. FK to WalletDB.Dictionary.RequestTypes. 0=CreateWallet, 1=SendTransaction, 2=InitiatePayment, 3=Redeem, 4=Conversion, 5=Funding, 6=Staking, 7=ConversionToFiat, 8=ReceiveTransaction, 9=ConversionToPosition. (Tier 3 — WalletDB.Wallet.Requests, no upstream wiki)","0=CreateWallet, 1=SendTransaction, 2=InitiatePayment, 3=Redeem, 4=Conversion, 5=Funding, 6=Staking, 7=ConversionToFiat, 8=ReceiveTransaction, 9=ConversionToPosition"
knowledge/synapse/Wiki/EXW_Wallet/Tables/RequestStatuses.md::RequestStatusId::L113,knowledge/synapse/Wiki/EXW_Wallet/Tables/RequestStatuses.md,113,RequestStatusId,14,0=Start; 1=Done; 2=Error; 3=ExecuterEnqueued; 4=ReadByExecuter; 5=TransactionSentToBlockChain; 6=TransactionConfirmed; 7=TransactionVerified; 8=AmlEnqueued; 9=ReadByAml; 16=TemporaryError; 35=SendTransactionOrchestratorEnqueued; 41=AmlFailed; 42=TravelRuleMessageCreated,"Status code for this transition event. FK to `CopyFromLake.WalletDB_Dictionary_RequestStatuses`. 29 known values: 0=Start, 1=Done, 2=Error, 3=ExecuterEnqueued, 4=ReadByExecuter, 5=TransactionSentToBlockChain, 6=TransactionConfirmed, 7=TransactionVerified, 8=AmlEnqueued, 9=ReadByAml, 16=TemporaryError, 35=SendTransactionOrchestratorEnqueued, 41=AmlFailed, 42=TravelRuleMessageCreated, and others. (Tier 3 — WalletDB.Wallet.RequestStatuses)","0=Start, 1=Done, 2=Error, 3=ExecuterEnqueued, 4=ReadByExecuter, 5=TransactionSentToBlockChain, 6=TransactionConfirmed, 7=TransactionVerified, 8=AmlEnqueued, 9=ReadByAml, 16=TemporaryError, 35=SendTransactionOrchestratorEnqueued, 41=AmlFailed, 42=TravelRuleMessageCreated"
