left,right,edge_kind,join_keys,purpose,source_wiki,schema_dir
EXW_dbo.EXW_InternalWallet,WalletDB_Dictionary_WalletTypes,lineage,InternalType <- Name,LEFT JOIN on WalletTypeId; CAST NVARCHAR(50),knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_InternalWallet.md,EXW_dbo
EXW_dbo.EXW_InternalWallet,Wallet.CryptoTypes,lineage,CryptoName <- Name,JOIN on CryptoId; CAST NVARCHAR(50),knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_InternalWallet.md,EXW_dbo
EXW_dbo.EXW_InternalWallet,Wallet.Wallets,references_to,Id,Source wallet record (WalletId),knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_InternalWallet.md,EXW_dbo
EXW_dbo.EXW_InternalWallet,Wallet.CryptoTypes,references_to,CryptoId,Crypto asset registry,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_InternalWallet.md,EXW_dbo
EXW_dbo.EXW_InternalWallet,WalletDB_Dictionary_WalletTypes,references_to,InternalWalletTypeId,Wallet type lookup,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_InternalWallet.md,EXW_dbo
EXW_dbo.EXW_InternalWallet,Staking.StakingExternalAddress,references_to,Address (logical),ETH staking pool address match (type 7 wallets),knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_InternalWallet.md,EXW_dbo
EXW_dbo.EXW_Inventory_Snapshot_History,EXW_dbo.EXW_WalletInventory,common_join,BlockchainCryptoId,Get individual wallet details from the live inventory,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Inventory_Snapshot_History.md,EXW_dbo
EXW_dbo.EXW_Inventory_Snapshot_History,EXW_dbo.EXW_WalletInventory,references_to,BlockchainCryptoId,All metrics aggregated from EXW_WalletInventory by this key,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Inventory_Snapshot_History.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,EXW_dbo.EXW_FactPayments,common_join,`EXW_FactPayments.PaymentID = PaymentID`,Full payment event history (all status events),knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,EXW_dbo.EXW_DimUser_Enriched,common_join,`EXW_DimUser_Enriched.GCID = GCID`,Add customer demographics,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,EXW_dbo.EXW_SimplexMapping,common_join,`EXW_SimplexMapping.long_id = UTI`,Additional Simplex fields not in reconciliation,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,EXW_dbo.EXW_ECPBank,common_join,`EXW_ECPBank.uti = UTI`,Additional ECP fields beyond what is joined here,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,EXW_dbo.EXW_SimplexChargebacks,common_join,`EXW_SimplexChargebacks.ARN = EXW_ECPBank.acquirer_ref_`,Chargeback investigation via ARN chain,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,Wallet.Payments,lineage,PaymentID <- Id,Renamed,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,Wallet.Payments,lineage,"ProviderPaymentID, WalletID, AmountInFiat, FiatID, CorrelationID, RequestDate, CryptoId <- ProviderPaymentId, WalletId, Amount, FiatId, CorrelationId, Occurred, CryptoId",Passthrough (rename),knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,Wallet.PaymentStatuses,lineage,ModificationDate <- Occurred,Final status event only,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,Wallet.PaymentTransactions,lineage,"ExchangeRate, ToAddress, AmountInCrypto, EtoroFeePercentage, EtoroFeeCalculated, ProviderFeeCalculated, EstimatedBlockChainFee <- same names (Amount→AmountInCrypto)",Passthrough,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,Wallet.FiatTypes,lineage,FiatName <- FiatName,Denormalized join via FiatID,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,Wallet.CryptoTypes,lineage,CryptoName <- Name,Denormalized join via CryptoId,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,Dictionary.PaymentStatuses,lineage,PaymentStatus <- Name,Final status via PaymentStatusId,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,WalletDB,lineage,"GCID, SentTransactionID, ReceivedTransactionID, BlockchainTransactionId, BlockChainFee <- —",ETL-derived,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,eToro,lineage,RealCID <- ClientId,GCID → ClientID mapping,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,EXW_dbo.EXW_SimplexMapping,lineage,"SimplexCurr, SimplexAmountCurr, SimplexProcessTime, SimplexAmountUSD <- fiat_currency, requested_fiat_amount, timestamp_created, derived",LEFT JOIN via CorrelationID/UTI,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,EXW_dbo.EXW_ECPBank,lineage,"ECPTranDate, ECPPostDate, ECPType, Card, ECPStatus, ECPAmout, ECPCommission, ECPNetAmount, ECPAdditionalCharge <- transaction_date, posting_date, type, card_no_, status, acct_amount_gross, acct_commission_charges, acct_amount_net, additional_charges",LEFT JOIN via UTI (datetime conversion for dates),knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,BIN,lineage,"bin_country, bank_name, last_4_digits, UTI <- derived",BIN enrichment + cross-reference key,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,EXW_SimplexMapping,lineage,"bin_country, bank_name, last_4_digits, UTI <- derived",BIN enrichment + cross-reference key,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_PaymentReconciliation.md,EXW_dbo
EXW_dbo.EXW_Payment_Allowed_Country,DWH_dbo.Dim_Country,lineage,"CountryID, Country <- ",Enumerated,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Payment_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Payment_Allowed_Country,DWH_dbo.Dim_State_and_Province,lineage,"StateProvince, RegionByIP_ID <- ",US states only,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Payment_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Payment_Allowed_Country,Crypto,lineage,"CryptoID, Crypto <- ",Lookup,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Payment_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Payment_Allowed_Country,EXW_Settings,lineage,AllowedUser* <- ,Priority-resolved,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Payment_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Payment_Allowed_Country,EXW_Settings,lineage,Cryptos* <- ,Priority-resolved,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Payment_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Payment_Allowed_Country,DWH_dbo.Dim_Country,references_to,CountryID,Country dimension,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Payment_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Payment_Allowed_Country,EXW_Settings.Resources,references_to,AllowedUserResource,User-level payment configuration,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Payment_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Payment_Allowed_Country,EXW_Settings.Resources,references_to,CryptosResourceName,Crypto-level payment configuration,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Payment_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_ReimbursementFollowUp,EXW_dbo.EXW_CompensationClosingCountries,common_join,GCID = GCID AND CryptoId = CryptoId,Expand with full compensation event history,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReimbursementFollowUp.md,EXW_dbo
EXW_dbo.EXW_ReimbursementFollowUp,EXW_dbo.EXW_DimUser,common_join,GCID = GCID,Additional user attributes not in this table,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReimbursementFollowUp.md,EXW_dbo
EXW_dbo.EXW_ReimbursementFollowUp,EXW_dbo.EXW_ReimbursementSumTable,common_join,n/a (summary table),Population-level summary built in same SP run,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReimbursementFollowUp.md,EXW_dbo
EXW_dbo.EXW_ReportingBalances,EXW_dbo.EXW_EOMReportingBalances,common_join,GCID + Cryptoasset + ReportingDate,Historical EOM data for pre-Oct-2023 months,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReportingBalances.md,EXW_dbo
EXW_dbo.EXW_ReportingBalances,EXW_dbo.EXW_DimUser,references_to,[eToro Unique ID 1 GCID],Customer identity; GCID is the primary join key,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReportingBalances.md,EXW_dbo
EXW_dbo.EXW_ReportingBalances,EXW_dbo.EXW_UserSettingsWalletAllowance,references_to,[UserWalletAllowance],Allowance status source,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReportingBalances.md,EXW_dbo
EXW_dbo.EXW_ReportingBalances,EXW_dbo.EXW_CompensationClosingCountries,references_to,[Closed Country AND Regulation] + [User was Compensated...],Country closure/compensation flags,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ReportingBalances.md,EXW_dbo
EXW_dbo.EXW_SimplexChargebacks,EXW_dbo.EXW_SimplexMapping,common_join,`EXW_SimplexMapping.long_id = Payment_ID`,Link chargeback to original Simplex payment record,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexChargebacks.md,EXW_dbo
EXW_dbo.EXW_SimplexChargebacks,EXW_dbo.EXW_ECPBank,common_join,`EXW_ECPBank.uti = ARN`,Link chargeback to ECP Bank transaction record,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexChargebacks.md,EXW_dbo
EXW_dbo.EXW_SimplexChargebacks,Simplex,lineage,All 15 data columns <- API/report fields,Passthrough,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexChargebacks.md,EXW_dbo
EXW_dbo.EXW_SimplexChargebacks,ETL,lineage,UpdateDate <- —,Load timestamp,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexChargebacks.md,EXW_dbo
EXW_dbo.EXW_SimplexChargebacks,EXW_SimplexMapping.long_id,references_to,Payment_ID,Links chargeback to original Simplex payment attempt,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexChargebacks.md,EXW_dbo
EXW_dbo.EXW_SimplexChargebacks,EXW_ECPBank.uti,references_to,ARN,Links chargeback to ECP Bank settlement record via ARN/UTI,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexChargebacks.md,EXW_dbo
EXW_dbo.EXW_SimplexMapping,EXW_dbo.EXW_PaymentReconciliation,common_join,`EXW_PaymentReconciliation.UTI = EXW_SimplexMapping.uti`,Reconcile Simplex transactions with internal payment records,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexMapping.md,EXW_dbo
EXW_dbo.EXW_SimplexMapping,EXW_dbo.EXW_SimplexChargebacks,common_join,`EXW_SimplexChargebacks.Payment_ID ~ EXW_SimplexMapping.long_id`,Match chargebacks to original Simplex transactions,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexMapping.md,EXW_dbo
EXW_dbo.EXW_SimplexMapping,Simplex,lineage,All 17 data columns <- API response fields,"Passthrough, no transformation",knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexMapping.md,EXW_dbo
EXW_dbo.EXW_SimplexMapping,ETL,lineage,UpdateDate <- —,Load timestamp,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexMapping.md,EXW_dbo
EXW_dbo.EXW_SimplexMapping,EXW_PaymentReconciliation.UTI,references_to,uti,Simplex UTI links to internal payment reconciliation records,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexMapping.md,EXW_dbo
EXW_dbo.EXW_SimplexMapping,EXW_SimplexChargebacks.Payment_ID,references_to,long_id,Simplex transaction GUID links to chargeback tracking,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexMapping.md,EXW_dbo
EXW_dbo.EXW_PaymentReconciliation,EXW_dbo.EXW_SimplexMapping,referenced_by,,Aggregated Simplex transaction data joined during payment reconciliation,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_SimplexMapping.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,DWH_dbo.Dim_Country,lineage,CountryID <- CountryID,Enumerated,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,DWH_dbo.Dim_Country,lineage,Country <- Name,Passthrough,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,DWH_dbo.Dim_State_and_Province,lineage,StateProvince <- Name,For US states only,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,DWH_dbo.Dim_State_and_Province,lineage,RegionByIP_ID <- RegionByIP_ID,For US states only,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,EXW_Settings,lineage,CryptoID <- —,Extracted from path,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,Crypto,lineage,Crypto <- Name,Lookup,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,EXW_Settings,lineage,ResourceName <- ResourceName,Passthrough,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,EXW_Settings,lineage,TagType <- TagType,Passthrough,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,EXW_Settings,lineage,TagValue <- TagValue,Passthrough,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,EXW_Settings,lineage,SelectedValue <- SelectedValue,Priority-resolved,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,DWH_dbo.Dim_Country,references_to,CountryID,Country dimension,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_Staking_Allowed_Country,EXW_Settings.Resources,references_to,ResourceName,Staking eligibility configuration,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_WalletElligibleCountries,EXW_dbo.EXW_Staking_Allowed_Country,referenced_by,,,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
Wallet,EXW_dbo.EXW_Staking_Allowed_Country,referenced_by,,,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Staking_Allowed_Country.md,EXW_dbo
EXW_dbo.EXW_TestUsers,EXW_dbo.EXW_DimUser,common_join,`EXW_DimUser.GCID = EXW_TestUsers.GCID` (via IsTestAccount),Identify test users in the main dimension,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_TestUsers.md,EXW_dbo
EXW_dbo.EXW_TestUsers,DWH_dbo.Dim_Customer,common_join,`Dim_Customer.GCID = EXW_TestUsers.GCID`,Enrich test user records with DWH attributes,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_TestUsers.md,EXW_dbo
EXW_dbo.EXW_TestUsers,Customer.CustomerStatic,lineage,RealCID <- RealCID,Passthrough; filtered to test users,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_TestUsers.md,EXW_dbo
EXW_dbo.EXW_TestUsers,Customer.CustomerStatic,lineage,GCID <- GCID,Passthrough; HASH distribution key,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_TestUsers.md,EXW_dbo
EXW_dbo.EXW_TestUsers,Customer.CustomerStatic,lineage,UserName <- UserName,Passthrough; updated when changed,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_TestUsers.md,EXW_dbo
EXW_dbo.EXW_TestUsers,Customer.CustomerStatic,lineage,Email <- Email,Passthrough; updated when changed,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_TestUsers.md,EXW_dbo
EXW_dbo.EXW_TestUsers,DWH_dbo.Dim_Customer,references_to,GCID,Source of all customer attributes; this table is a filtered subset,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_TestUsers.md,EXW_dbo
EXW_dbo.EXW_TestUsers,DWH_dbo.Dim_Customer,references_to,RealCID,"Source FK; same customer, alternate ID",knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_TestUsers.md,EXW_dbo
EXW_dbo.SP_DimUser,EXW_dbo.EXW_TestUsers,referenced_by,,,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_TestUsers.md,EXW_dbo
EXW_dbo.EXW_Transactions_Monthly,EXW_dbo.External_WalletDB_Wallet_TransactionsView,references_to,Transaction data,Monthly aggregation source,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Transactions_Monthly.md,EXW_dbo
EXW_dbo.EXW_Transactions_Monthly,EXW_dbo.EXW_DimUser,references_to,RealCID,Customer ID lookup,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Transactions_Monthly.md,EXW_dbo
EXW_dbo.EXW_Transactions_Monthly,EXW_Wallet.CryptoTypes,references_to,CryptoName,Crypto name at insert time,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Transactions_Monthly.md,EXW_dbo
Direct,EXW_dbo.EXW_Transactions_Monthly,referenced_by,,,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Transactions_Monthly.md,EXW_dbo
No,EXW_dbo.EXW_Transactions_Monthly,referenced_by,,,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_Transactions_Monthly.md,EXW_dbo
EXW_dbo.EXW_UserCalculatedBalance,EXW_dbo.External_WalletDB_Wallet_TransactionsView,references_to,Transaction data,Cumulative balance source,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_UserCalculatedBalance.md,EXW_dbo
EXW_dbo.EXW_UserCalculatedBalance,EXW_dbo.EXW_DimUser,references_to,GCID/RealCID,User dimension,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_UserCalculatedBalance.md,EXW_dbo
EXW_dbo.EXW_UserCalculatedBalance,DWH_dbo.Fact_SnapshotCustomer,references_to,Country/Regulation at date,SCD Type 2 snapshot,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_UserCalculatedBalance.md,EXW_dbo
Direct,EXW_dbo.EXW_UserCalculatedBalance,referenced_by,,,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_UserCalculatedBalance.md,EXW_dbo
No,EXW_dbo.EXW_UserCalculatedBalance,referenced_by,,,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_UserCalculatedBalance.md,EXW_dbo
EXW_dbo.EXW_UserSettingsWalletAllowance,EXW_dbo.EXW_DimUser,common_join,`EXW_DimUser.GCID = EXW_UserSettingsWalletAllowance.GCID`,"Enrich allowance decision with user attributes (country, regulation)",knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_UserSettingsWalletAllowance.md,EXW_dbo
EXW_dbo.EXW_UserSettingsWalletAllowance,EXW_dbo.EXW_CompensationClosingCountries,common_join,`GCID`,Lookup compensation metadata; already denormalized in this table,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_UserSettingsWalletAllowance.md,EXW_dbo
EXW_dbo.EXW_WalletClosedCountryProjects,DWH_dbo.Dim_Country,common_join,`CountryID = Dim_Country.CountryID`,"Resolve to country name, ISO code",knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,EXW_dbo
EXW_dbo.EXW_WalletClosedCountryProjects,DWH_dbo.Dim_Regulation,common_join,`RegulationID = Dim_Regulation.ID`,Resolve to regulation name,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,EXW_dbo
EXW_dbo.EXW_WalletClosedCountryProjects,EXW_dbo.EXW_DimUser,common_join,Via SP_DimUser join: `EXW_DimUser.CountryID = cp.CountryID AND (EXW_DimUser.RegulationID = cp.RegulationID OR cp.RegulationID IS NULL)`,Determine if user is in a closed country,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,EXW_dbo
EXW_dbo.EXW_WalletClosedCountryProjects,None,lineage,All columns <- —,Direct manual insert by Wallet operations team,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,EXW_dbo
EXW_dbo.EXW_WalletClosedCountryProjects,DWH_dbo.Dim_Country,references_to,CountryID,"FK to country dimension; resolves to country name, ISO code",knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,EXW_dbo
EXW_dbo.EXW_WalletClosedCountryProjects,DWH_dbo.Dim_Regulation,references_to,RegulationID,FK to regulation dimension (ID column); NULL = all regulations,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,EXW_dbo
EXW_dbo.EXW_DimUser,EXW_dbo.EXW_WalletClosedCountryProjects,referenced_by,,,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,EXW_dbo
EXW_dbo.EXW_CompensationClosingCountries,EXW_dbo.EXW_WalletClosedCountryProjects,referenced_by,,,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,EXW_dbo
EXW_dbo.EXW_UserSettingsWalletAllowance,EXW_dbo.EXW_WalletClosedCountryProjects,referenced_by,,,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,EXW_dbo
EXW_dbo.EXW_WalletElligibleCountries,EXW_dbo.EXW_DimUser,common_join,`CountryID = CountryID AND RegulationID = RegulationID`,Check wallet eligibility per user,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_WalletElligibleCountries,EXW_dbo.EXW_Coin_Transfer_Allowed_Country,common_join,`CountryID = CountryID AND RegulationID = RegulationID`,Compare wallet-level vs crypto-level eligibility,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_WalletElligibleCountries,DWH_dbo.Dim_Country,common_join,`CountryID = CountryID`,Enrich with full country metadata,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_WalletElligibleCountries,Dictionary.Country,lineage,CountryID <- CountryID,Passthrough,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_WalletElligibleCountries,Dictionary.Country,lineage,Country <- Name,Passthrough,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_WalletElligibleCountries,Dictionary.MarketingRegion,lineage,MarketingRegionID <- MarketingRegionID,Passthrough,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_WalletElligibleCountries,Dictionary.Regulation,lineage,Regulation <- Name,Passthrough,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_WalletElligibleCountries,EXW_Settings.SystemRestrictions,lineage,"SelectedValue, TagType, TagValue, RestrictionWeight <- —",Max(RestrictionWeight) priority resolution,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_WalletElligibleCountries,DWH_dbo.Dim_Country,references_to,CountryID,FK to country dimension,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_WalletElligibleCountries,DWH_dbo.Dim_Regulation,references_to,RegulationID,FK to regulation dimension,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_WalletElligibleCountries,DWH_dbo.Dim_State_and_Province,references_to,RegionByIP_ID,FK to US state reference (US only),knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_UserSettingsWalletAllowance,EXW_dbo.EXW_WalletElligibleCountries,referenced_by,,,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletElligibleCountries.md,EXW_dbo
EXW_dbo.EXW_WalletEntity,Customer.CustomerStatic,lineage,GCID <- GCID,Passthrough via Fact_SnapshotCustomer,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletEntity.md,EXW_dbo
EXW_dbo.EXW_WalletEntity,Customer.CustomerStatic,lineage,RealCID <- RealCID,Passthrough via Fact_SnapshotCustomer,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletEntity.md,EXW_dbo
