schema,object_name,object_type,priority,process_name,is_active,archetype,archetype_label,confidence,n_destinations,destination_tables,dest_customer_keys,dest_money_cols,dest_count_cols,dest_dim_cols,dest_txn_cols,dest_pop_flag_cols,has_validity_filter,validity_evidence,has_population_filter,population_evidence,has_group_by_customer_key,group_by_evidence,touches_fact_snapshot_customer,touches_dim_customer,recommended_action,key_insight,file_path
BI_DB_dbo,SP_CMR_Automation_ASIC_LiabilityDecomp,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L215: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_ASIC_LiabilityDecomp.sql
BI_DB_dbo,SP_CMR_Automation_ASIC_RealStocksGAML,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L17: AND IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_ASIC_RealStocksGAML.sql
BI_DB_dbo,SP_CMR_Automation_ASIC_WholeSaleClients,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L21: AND bdcbaln.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_ASIC_WholeSaleClients.sql
BI_DB_dbo,SP_CMR_Automation_ASIC_WholeSaleClientsByCID,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L70: AND bdcbaln.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_ASIC_WholeSaleClientsByCID.sql
BI_DB_dbo,SP_CMR_Automation_AUS_CompensationBreakDown,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L41: AND a.IsCreditReportValidCB = 1,0,,0,,1,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AUS_CompensationBreakDown.sql
BI_DB_dbo,SP_CMR_Automation_AllRegulations_CustomerBalance,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L680: WHERE a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AllRegulations_CustomerBalance.sql
BI_DB_dbo,SP_CMR_Automation_All_Regs_CompensationBreakDown,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L46: AND a.IsCreditReportValidCB = 1,0,,0,,1,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_All_Regs_CompensationBreakDown.sql
BI_DB_dbo,SP_CMR_Automation_AzureBlob_ASIC_CIDReportOnlyGAML,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L73: AND bdcbaln.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AzureBlob_ASIC_CIDReportOnlyGAML.sql
BI_DB_dbo,SP_CMR_Automation_AzureBlob_CSV_ASIC_CIDCreditLineNWABonus,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L50: WHERE fsc.IsCreditReportValidCB = 1,0,,1,L54: GROUP BY bdcdn.CID ,1,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AzureBlob_CSV_ASIC_CIDCreditLineNWABonus.sql
BI_DB_dbo,SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_ASIC,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L24: AND bdcn.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_ASIC.sql
BI_DB_dbo,SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_AllRegs,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L23: AND bdcn.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_AllRegs.sql
BI_DB_dbo,SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_EU,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L24: AND bdcn.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_EU.sql
BI_DB_dbo,SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_FCA,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L24: AND bdcn.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_FCA.sql
BI_DB_dbo,SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_Seychelles,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L25: AND bdcn.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_Seychelles.sql
BI_DB_dbo,SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_US,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L24: AND bdcn.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AzureBlob_CSV_RealCrypto_CIDReport_US.sql
BI_DB_dbo,SP_CMR_Automation_AzureBlob_CSV_RealCrypto_German_CID,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L24: AND bdcn.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AzureBlob_CSV_RealCrypto_German_CID.sql
BI_DB_dbo,SP_CMR_Automation_AzureBlob_CSV_Seychelles_CIDClientBalance,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L29: AND IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AzureBlob_CSV_Seychelles_CIDClientBalance.sql
BI_DB_dbo,SP_CMR_Automation_AzureBlob_CSV_USA_CIDClientBalance,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L28: AND bdcbaln.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_AzureBlob_CSV_USA_CIDClientBalance.sql
BI_DB_dbo,SP_CMR_Automation_ClientBalance_Outliers,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,0,,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_ClientBalance_Outliers.sql
BI_DB_dbo,SP_CMR_Automation_CompensationBreakdown_Staking,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L33: AND fsc.IsCreditReportValidCB=1,0,,0,,1,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_CompensationBreakdown_Staking.sql
BI_DB_dbo,SP_CMR_Automation_CreditLine_And_Bonus,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,0,,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_CreditLine_And_Bonus.sql
BI_DB_dbo,SP_CMR_Automation_Crypto_To_Position,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L77: AND bdidb.IsCreditReportValidCB =1 AND bdidb.IsC2P =1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_Crypto_To_Position.sql
BI_DB_dbo,SP_CMR_Automation_CustomerBalance_Regulations_Aggregated,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L690: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_CustomerBalance_Regulations_Aggregated.sql
BI_DB_dbo,SP_CMR_Automation_DateRange_CB_ASIC,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L1009: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_DateRange_CB_ASIC.sql
BI_DB_dbo,SP_CMR_Automation_DateRange_CB_All_With_Regulation,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L1107: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_DateRange_CB_All_With_Regulation.sql
BI_DB_dbo,SP_CMR_Automation_DateRange_CB_BVI_TradingAccounts,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L1011: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_DateRange_CB_BVI_TradingAccounts.sql
BI_DB_dbo,SP_CMR_Automation_DateRange_CB_EU,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L1012: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_DateRange_CB_EU.sql
BI_DB_dbo,SP_CMR_Automation_DateRange_CB_FCA,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L1010: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_DateRange_CB_FCA.sql
BI_DB_dbo,SP_CMR_Automation_DateRange_CB_Seychelles,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L1010: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_DateRange_CB_Seychelles.sql
BI_DB_dbo,SP_CMR_Automation_DateRange_CB_USA_FINRAAdj,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L1158: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_DateRange_CB_USA_FINRAAdj.sql
BI_DB_dbo,SP_CMR_Automation_DateRange_FullCommision,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L1123: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_DateRange_FullCommision.sql
BI_DB_dbo,SP_CMR_Automation_Dividend_Adjustment,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,0,,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_Dividend_Adjustment.sql
BI_DB_dbo,SP_CMR_Automation_EU_AffiliateClientCB,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L816: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_AffiliateClientCB.sql
BI_DB_dbo,SP_CMR_Automation_EU_AffiliateNOP,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L48: AND IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_AffiliateNOP.sql
BI_DB_dbo,SP_CMR_Automation_EU_CheckTableUpdate,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,0,,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_CheckTableUpdate.sql
BI_DB_dbo,SP_CMR_Automation_EU_ClientBalanceAllCrossTab,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L687: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_ClientBalanceAllCrossTab.sql
BI_DB_dbo,SP_CMR_Automation_EU_ClientBalanceBVI,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L242: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_ClientBalanceBVI.sql
BI_DB_dbo,SP_CMR_Automation_EU_ClientBalanceBVI_w_Dividend,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L264: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_ClientBalanceBVI_w_Dividend.sql
BI_DB_dbo,SP_CMR_Automation_EU_ClientInterestReport,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L26: AND fsc.IsCreditReportValidCB = 1,0,,0,,1,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_ClientInterestReport.sql
BI_DB_dbo,SP_CMR_Automation_EU_CompensationBreakDown,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L41: AND a.IsCreditReportValidCB = 1,0,,0,,1,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_CompensationBreakDown.sql
BI_DB_dbo,SP_CMR_Automation_EU_CreditLine,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L55: WHERE fsc.IsCreditReportValidCB = 1,0,,1,L59: GROUP BY bdcdn.CID ,1,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_CreditLine.sql
BI_DB_dbo,SP_CMR_Automation_EU_CryptoByCID,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L23: AND bdcnc.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_CryptoByCID.sql
BI_DB_dbo,SP_CMR_Automation_EU_CycleGap,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L32: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_CycleGap.sql
BI_DB_dbo,SP_CMR_Automation_EU_LiabilityDecompBlocked,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L196: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_LiabilityDecompBlocked.sql
BI_DB_dbo,SP_CMR_Automation_EU_LiabilityDecompUnBlocked,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L196: AND a.IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_LiabilityDecompUnBlocked.sql
BI_DB_dbo,SP_CMR_Automation_EU_NetLiabilityTransfer,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L18: AND IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_NetLiabilityTransfer.sql
BI_DB_dbo,SP_CMR_Automation_EU_Outliers,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,0,,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_Outliers.sql
BI_DB_dbo,SP_CMR_Automation_EU_SP_CMR_Automation_EU_AffiliateNOP,SP,-1,,-1,X,No destination INSERT detected,low,0,,,,,,,,1,L48: AND IsCreditReportValidCB = 1,0,,0,,0,0,manual review — no INSERT destination detected,no INSERT INTO real-table detected (view/function/lookup),C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_CMR_Automation_EU_SP_CMR_Automation_EU_AffiliateNOP.sql
