hub_id,file,source_field,trigger_raw,trigger_normalized
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,84 days rolling,84 days rolling
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,GCID join Spaceship,gcid join spaceship
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,bronze_sub_accounts_accounts providerName Spaceship,bronze_sub_accounts_accounts providername spaceship
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,overall_ftd_date inline,overall_ftd_date inline
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,LEAST super voyager nova,least super voyager nova
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,9999-12-31 sentinel,9999-12-31 sentinel
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,triggers,v_spaceship_user_profile deprecated,v_spaceship_user_profile deprecated
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,required_tables,main.spaceship.bronze_spaceship_metabase_user_beta,main spaceship bronze_spaceship_metabase_user_beta
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,required_tables,main.spaceship.bronze_spaceship_metabase_contact,main spaceship bronze_spaceship_metabase_contact
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,required_tables,main.spaceship.bronze_spaceship_analytics_fct_money_transactions,main spaceship bronze_spaceship_analytics_fct_money_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,required_tables,main.dwh.gold_sql_dp_prod_we_dwh_dbo_fact_currencypricewithsplit,main dwh gold_sql_dp_prod_we_dwh_dbo_fact_currencypricewithsplit
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,required_tables,main.bi_db.bronze_sub_accounts_accounts,main bi_db bronze_sub_accounts_accounts
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,sample_questions,Show the canonical user dedup pattern for Spaceship Voyager joins,show the canonical user dedup pattern for spaceship voyager joins
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,sample_questions,How do I derive a Money running balance per user on Sundays,how do i derive a money running balance per user on sundays
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,sample_questions,What's the fill-forward pattern for Super and Voyager weekend balances,what s the fill-forward pattern for super and voyager weekend balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,sample_questions,How is overall_ftd_date computed inline (no staging view),how is overall_ftd_date computed inline no staging view
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-data-patterns.md,sample_questions,Which Spaceship fields need UTC to Sydney timezone conversion,which spaceship fields need utc to sydney timezone conversion
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,FTD definition,ftd definition
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,Spaceship FTD,spaceship ftd
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,F30DD definition,f30dd definition
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,first 30 day deposits,first 30 day deposits
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,overall_ftd_date,overall_ftd_date
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,Money excluded FTD,money excluded ftd
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,T+2 backdating,t 2 backdating
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,super_first_became_financial_date backdating,super_first_became_financial_date backdating
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,v_spaceship_mimo is_ftd overcounts,v_spaceship_mimo is_ftd overcounts
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,Funded Accounts definition,funded accounts definition
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,FUM definition,fum definition
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,Net Deposits definition,net deposits definition
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,Spaceship Net Deposits Super + Money,spaceship net deposits super money
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,Customer Money net,customer money net
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,VOYAGER_PURCHASE excluded,voyager_purchase excluded
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,Voyager UNIVERSE portfolio,voyager universe portfolio
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,25k cohort threshold,25k cohort threshold
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,Spaceship Registrations,spaceship registrations
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,signed_up_at_date,signed_up_at_date
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,SPS PDF report,sps pdf report
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,Matt's Excel,matt s excel
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,weekly Spaceship reporting,weekly spaceship reporting
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,triggers,validation week 2026-03-22,validation week 2026-03-22
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,required_tables,main.spaceship.bronze_spaceship_metabase_user_beta,main spaceship bronze_spaceship_metabase_user_beta
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,required_tables,main.spaceship.bronze_spaceship_metabase_super_transactions,main spaceship bronze_spaceship_metabase_super_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,required_tables,main.spaceship.bronze_spaceship_metabase_voyager_transactions,main spaceship bronze_spaceship_metabase_voyager_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,required_tables,main.spaceship.bronze_spaceship_metabase_nova_transactions,main spaceship bronze_spaceship_metabase_nova_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,required_tables,main.spaceship.bronze_spaceship_analytics_fct_money_transactions,main spaceship bronze_spaceship_analytics_fct_money_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,required_tables,main.spaceship.spaceship_metabase_voyager_user_balances,main spaceship spaceship_metabase_voyager_user_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,required_tables,main.spaceship.spaceship_metabase_voyager_product_balances,main spaceship spaceship_metabase_voyager_product_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,required_tables,main.etoro_kpi_prep.v_spaceship_mimo,main etoro_kpi_prep v_spaceship_mimo
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,sample_questions,What is the canonical definition of a Spaceship FTD,what is the canonical definition of a spaceship ftd
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,sample_questions,How is Customer Money Net Deposits defined (which transaction_types qualify),how is customer money net deposits defined which transaction_types qualify
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,sample_questions,Why does v_spaceship_mimo.is_ftd overcount vs the dashboard,why does v_spaceship_mimo is_ftd overcount vs the dashboard
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,sample_questions,How are per-product F30DD computed differently from total Spaceship F30DD,how are per-product f30dd computed differently from total spaceship f30dd
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-metric-definitions.md,sample_questions,What's the Voyager Net Deposits cohort split threshold,what s the voyager net deposits cohort split threshold
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,main.spaceship schema,main spaceship schema
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship,bronze_spaceship
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_metabase,bronze_spaceship_metabase
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_analytics,bronze_spaceship_analytics
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,spaceship_metabase,spaceship_metabase
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_metabase_user_beta,bronze_spaceship_metabase_user_beta
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_metabase_contact,bronze_spaceship_metabase_contact
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_metabase_super_user_balances,bronze_spaceship_metabase_super_user_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_metabase_super_transactions,bronze_spaceship_metabase_super_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,spaceship_metabase_voyager_user_balances,spaceship_metabase_voyager_user_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,spaceship_metabase_voyager_product_balances,spaceship_metabase_voyager_product_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_metabase_voyager_transactions,bronze_spaceship_metabase_voyager_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_metabase_nova_transactions,bronze_spaceship_metabase_nova_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_metabase_nova_user_balances,bronze_spaceship_metabase_nova_user_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_analytics_fct_money_transactions,bronze_spaceship_analytics_fct_money_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,member_id user_id 1:many,member_id user_id 1 many
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,529K NULL member_id,529k null member_id
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,Super aud_amount signed,super aud_amount signed
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,do not ABS Super aud_amount,do not abs super aud_amount
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,Premium insurance,premium insurance
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,SFT 2024-05-18,sft 2024-05-18
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,paid_date Super,paid_date super
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,Voyager portfolio UNIVERSE,voyager portfolio universe
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,EARTH ORIGIN EXPLORER GALAXY,earth origin explorer galaxy
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,aud_balance_prev cohort,aud_balance_prev cohort
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,19 transaction_types Money,19 transaction_types money
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,USER_DEPOSIT,user_deposit
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,VOYAGER_PURCHASE,voyager_purchase
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,NOVA_PURCHASE,nova_purchase
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,NOVA_DIVIDEND,nova_dividend
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,is_completed is_reversed,is_completed is_reversed
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_analytics_rpt_etoro_user_screening,bronze_spaceship_analytics_rpt_etoro_user_screening
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_metabase_greenid,bronze_spaceship_metabase_greenid
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,bronze_spaceship_analytics_rpt_etoro_club_balances,bronze_spaceship_analytics_rpt_etoro_club_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,53 tables Spaceship,53 tables spaceship
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,triggers,daily 07:30 UTC overwrite BigQuery,daily 07 30 utc overwrite bigquery
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,required_tables,main.spaceship.bronze_spaceship_metabase_user_beta,main spaceship bronze_spaceship_metabase_user_beta
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,required_tables,main.spaceship.bronze_spaceship_metabase_contact,main spaceship bronze_spaceship_metabase_contact
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,required_tables,main.spaceship.bronze_spaceship_metabase_super_transactions,main spaceship bronze_spaceship_metabase_super_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,required_tables,main.spaceship.bronze_spaceship_metabase_super_user_balances,main spaceship bronze_spaceship_metabase_super_user_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,required_tables,main.spaceship.spaceship_metabase_voyager_user_balances,main spaceship spaceship_metabase_voyager_user_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,required_tables,main.spaceship.spaceship_metabase_voyager_product_balances,main spaceship spaceship_metabase_voyager_product_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,required_tables,main.spaceship.bronze_spaceship_metabase_voyager_transactions,main spaceship bronze_spaceship_metabase_voyager_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,required_tables,main.spaceship.bronze_spaceship_metabase_nova_transactions,main spaceship bronze_spaceship_metabase_nova_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,required_tables,main.spaceship.bronze_spaceship_metabase_nova_user_balances,main spaceship bronze_spaceship_metabase_nova_user_balances
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,required_tables,main.spaceship.bronze_spaceship_analytics_fct_money_transactions,main spaceship bronze_spaceship_analytics_fct_money_transactions
domain-spaceship,knowledge/skills/domain-spaceship/spaceship-source-tables.md,required_tables,main.spaceship.bronze_spaceship_analytics_rpt_etoro_user_screening,main spaceship bronze_spaceship_analytics_rpt_etoro_user_screening
